audio_id,domain
mss4ybd00s082_set082101,"['0.98', '12']"
mss3kyh00s072_set072076,"['1.04', '16']"
mkn4jmg00s077_set077007,"['1.4', '13']"
mcn2jih00s186_set186023,"['1.47', '14']"
fjb3cks02s105_set105013,"['1.11', '6']"
fss4peo00s004_set004070,"['0.58', '8']"
mss4lyn00s104_set104005,"['0.81', '13']"
fjn2pkr00s050_set050047,"['0.98', '17']"
fjb4jho00s091_set091027,"['0.56', '15']"
fcn3lms00s110_set110002,"['0.65', '6']"
fss3pmj00s128_set128072,"['1.01', '22']"
mjn2kgj00s083_set083100,"['0.71', '13']"
fss3khs01s025_set025007,"['0.5', '14']"
fjn4csh00s164_set164085,"['0.32', '13']"
mss2kjy00s002_set002060,"['0.7', '14']"
fjn4jks01s149_set149097,"['1.02', '11']"
mkn3jws00s043_set043042,"['0.22', '5']"
mss4hcy00s021_set021044,"['1.3', '12']"
fcb1jkh00s200_set200104,"['1.22', '15']"
fcn4lsd00s007_set007057,"['0.87', '31']"
mjn3sjh01s163_set163010,"['1.26', '20']"
mkn2kcy00s069_set069056,"['1.39', '16']"
mjn3kbs00s169_set169058,"['1.48', '12']"
mkn3kjh03s161_set161069,"['0.99', '28']"
mss2ksh05s065_set065060,"['0.43', '25']"
mss2pgy00s066_set066025,"['1.21', '9']"
mkw2kjh01s054_set054015,"['0.31', '10']"
mss1lch02s008_set008011,"['0.8', '15']"
fcn1sjr00s192_set192024,"['0.31', '13']"
mjn2pjh00s127_set127033,"['1.46', '6']"
mss3hck00s089_set089076,"['1.41', '23']"
mjn1chs00s198_set198048,"['0.5', '7']"
fjn4jms01s153_set153073,"['1.01', '12']"
mkn3kjh03s161_set161005,"['0.74', '9']"
mcn3ksj01s042_set042073,"['1.06', '5']"
mkn4kjs04s087_set087028,"['1.12', '18']"
fkb4cys00s069_set069020,"['0.63', '8']"
mcn3jsj00s040_set040072,"['0.84', '8']"
mss3kjy01s099_set099015,"['0.63', '24']"
mkw4ljg00s190_set190012,"['1.36', '14']"
fcb2yjh00s187_set187063,"['0.8', '20']"
fkn3les01s151_set151039,"['0.63', '3']"
fcb2kej01s109_set109005,"['1.33', '12']"
mss2psj01s061_set061092,"['0.52', '9']"
mcn3jsg00s178_set178087,"['1.39', '8']"
fss4jhk00s148_set148096,"['0.63', '26']"
mkn3jip00s034_set034093,"['0.23', '6']"
fcn4ksj00s038_set038061,"['0.87', '24']"
mjn2pjh00s127_set127044,"['0.87', '20']"
fjn1nyr00s190_set190019,"['0.92', '23']"
fcn4yyo00s181_set181010,"['1.47', '21']"
mcn2jih00s186_set186055,"['0.37', '23']"
fcn2pkm00s169_set169093,"['0.68', '7']"
fss2kjs00s032_set032018,"['0.36', '10']"
fkw4jsh00s154_set154045,"['0.59', '26']"
fkw3khj00s078_set078072,"['0.83', '9']"
mjn3lji00s100_set100032,"['0.71', '5']"
fcn3lci00s118_set118014,"['1.29', '25']"
fss2kkh00s055_set055003,"['1.43', '10']"
mcn2ojp00s049_set049070,"['0.77', '8']"
mss3hsw00s074_set074014,"['1.16', '4']"
mcn3kgh01s181_set181096,"['0.96', '8']"
fcn2les00s079_set079056,"['0.61', '17']"
fkw3pes00s185_set185066,"['0.62', '12']"
mss4jkh03s174_set174089,"['0.38', '12']"
fss3yje00s001_set001023,"['0.65', '10']"
mjn3kjg00s092_set092006,"['1.14', '7']"
fss3khs01s025_set025013,"['0.68', '26']"
mss4ljw00s039_set039024,"['0.56', '14']"
mjn3jhg00s059_set059055,"['0.74', '19']"
mss3kyh00s072_set072021,"['1.44', '18']"
fkw4jsh00s154_set154095,"['1.3', '4']"
fkw3yhj01s194_set194015,"['0.92', '19']"
mkw4cws00s112_set112064,"['1.23', '24']"
mkn1hgc00s084_set084094,"['0.47', '15']"
mss1kpj00s070_set070093,"['0.36', '15']"
fkw1kke00s196_set196086,"['0.71', '15']"
mss4hwb00s030_set030094,"['0.26', '7']"
mcn4hny00s187_set187060,"['1.47', '10']"
mkw2kds00s044_set044078,"['1.13', '24']"
fjn2jhj01s152_set152025,"['0.95', '18']"
fss3kmh00s015_set015084,"['0.7', '20']"
fkn4shy00s193_set193019,"['1.49', '22']"
fkn2lho00s100_set100053,"['1.43', '7']"
mkn4jmg00s077_set077039,"['0.91', '13']"
mss2pjg01s063_set063076,"['0.73', '10']"
fss2keh01s067_set067072,"['0.34', '13']"
fss4sjs00s023_set023063,"['0.86', '14']"
mkn4phc00s115_set115017,"['0.28', '11']"
fkw3yhj01s194_set194047,"['0.48', '7']"
fkn3pka00s073_set073024,"['0.38', '24']"
mss2ksh05s065_set065057,"['0.99', '18']"
mkn2ljw01s124_set124103,"['0.28', '7']"
fcn3lms00s110_set110056,"['0.48', '4']"
mss2ksh03s003_set003047,"['0.26', '12']"
mss2pjg01s063_set063071,"['0.41', '16']"
fkb4cys00s069_set069086,"['1.1', '9']"
fkn3lni00s182_set182103,"['0.99', '15']"
mjn2hks01s102_set102037,"['1.18', '23']"
fkn3jhj00s054_set054024,"['0.45', '14']"
mss1bsc00s012_set012007,"['0.89', '14']"
mss4lsw00s045_set045103,"['1.21', '12']"
fss2cyh00s056_set056007,"['0.65', '4']"
fcn2kmk00s129_set129103,"['1.37', '11']"
fkw3hhy00s039_set039097,"['0.9', '11']"
mss3kjy01s099_set099069,"['0.29', '12']"
mjn1hjw00s118_set118025,"['0.79', '12']"
mcn3shm00s130_set130092,"['1.23', '6']"
mcn3sgs00s036_set036013,"['0.77', '15']"
mjn2jss00s068_set068038,"['0.38', '13']"
fjb1shk00s183_set183061,"['1.03', '9']"
fjb2ljh00s053_set053030,"['1.33', '9']"
fcn3sem00s162_set162044,"['0.23', '13']"
fkn4cks00s034_set034059,"['1.19', '14']"
fkn3kky00s137_set137034,"['1.35', '13']"
mjn4jha00s031_set031091,"['0.96', '3']"
mjn4jha00s031_set031011,"['1.2', '5']"
fjb2psj00s064_set064084,"['0.4', '16']"
mjn2scg00s090_set090080,"['0.71', '14']"
fkw2khj02s122_set122071,"['1.08', '5']"
fkn2khh00s020_set020024,"['1.39', '17']"
mkn1kth00s137_set137009,"['1.11', '20']"
fcn2kmk00s129_set129055,"['0.71', '10']"
fkw2phs01s165_set165021,"['0.44', '15']"
mcn3jsg00s178_set178101,"['1.14', '10']"
fcn1hje00s199_set199075,"['0.64', '22']"
mkn3jyj02s183_set183058,"['1.05', '14']"
fcn4yyo00s181_set181020,"['1.13', '10']"
fjn4jms01s153_set153038,"['1.31', '14']"
mcn3ksj01s042_set042043,"['0.43', '13']"
mkn4phc00s115_set115050,"['0.34', '23']"
mjn4hbs00s170_set170029,"['0.38', '4']"
mkn3lsw01s046_set046079,"['1.32', '11']"
mss3kjy01s099_set099005,"['1.02', '12']"
mkw3lbc00s023_set023012,"['0.55', '12']"
mkn2ksh06s154_set154076,"['0.68', '17']"
mkw3lbc00s023_set023085,"['1.37', '10']"
fcn3lms00s110_set110076,"['0.88', '6']"
mss4ybh00s107_set107002,"['0.46', '6']"
mcn3kgw00s053_set053084,"['1.35', '7']"
mss5ssh01s035_set035015,"['0.58', '6']"
mss3kyh00s072_set072037,"['1.24', '14']"
fss4jse00s114_set114076,"['0.8', '18']"
mkn2ksh06s154_set154048,"['1.33', '10']"
mss4jkh03s174_set174035,"['0.83', '14']"
mjn3kjg00s092_set092003,"['0.3', '6']"
fjn3jks00s040_set040022,"['0.34', '22']"
mkn2kcy00s069_set069043,"['0.4', '13']"
fss2kwi00s026_set026069,"['0.87', '13']"
mcn1lch04s193_set193041,"['0.52', '16']"
mkn4phc00s115_set115092,"['1.45', '11']"
fss4lys00s136_set136020,"['0.53', '27']"
mss3ajh01s013_set013020,"['0.65', '12']"
fjb4jho00s091_set091024,"['0.25', '5']"
fss3lkh00s028_set028016,"['0.4', '17']"
mcn4aib00s197_set197007,"['0.51', '16']"
fjn2jhj01s152_set152014,"['0.38', '6']"
mss1kkm01s129_set129032,"['1.05', '10']"
fss3yjs00s072_set072006,"['0.98', '12']"
fkw2khj02s122_set122007,"['0.28', '23']"
mcn3kgw00s053_set053098,"['1.0', '7']"
mkw3lbc00s023_set023039,"['1.31', '7']"
mss2hhg00s081_set081043,"['1.32', '12']"
fkw1cek00s195_set195041,"['0.6', '9']"
fss2cyh00s056_set056066,"['1.2', '4']"
mss3kjp00s094_set094030,"['0.43', '9']"
fkn4lms02s186_set186069,"['0.34', '9']"
mss2hhg00s081_set081028,"['1.34', '9']"
mjn3kbs01s173_set173011,"['0.99', '6']"
mcn4keg00s188_set188090,"['1.44', '14']"
fcn4pkh01s142_set142065,"['0.25', '26']"
fcn2hij00s117_set117077,"['1.34', '7']"
mss2nsm00s121_set121033,"['0.35', '15']"
fcn1hje00s199_set199094,"['1.09', '23']"
mss3lch03s148_set148086,"['0.9', '10']"
fss4lys00s136_set136031,"['1.32', '5']"
fss3sjw00s096_set096053,"['0.4', '20']"
fjn2kel00s130_set130068,"['0.79', '9']"
mss2pjg01s063_set063009,"['0.93', '13']"
fjb4sye00s080_set080008,"['0.92', '21']"
fcb3kks00s158_set158045,"['1.02', '9']"
mjn4ahs00s145_set145012,"['0.61', '30']"
mcn3jsj00s040_set040053,"['0.94', '20']"
mkn3lgn00s051_set051051,"['1.09', '14']"
mkn3jip00s034_set034024,"['0.31', '13']"
mkn3kyh01s182_set182017,"['1.32', '16']"
fcn2hij00s117_set117062,"['0.38', '14']"
mjn3jbc00s179_set179051,"['1.18', '13']"
fcb1khh01s184_set184040,"['1.41', '11']"
fss3kmh00s015_set015041,"['0.37', '7']"
fkn3pka00s073_set073104,"['0.41', '6']"
mss2psj01s061_set061087,"['1.44', '5']"
mkn3kes00s165_set165051,"['0.97', '18']"
fss3kmh00s015_set015057,"['0.21', '9']"
mjn2hks01s102_set102028,"['0.86', '10']"
mss3kjs05s147_set147045,"['1.13', '18']"
fss3sjw00s096_set096007,"['0.61', '24']"
fkn3hsh00s156_set156088,"['1.0', '14']"
mcn2jjs01s085_set085031,"['1.29', '6']"
mcn2ojs00s176_set176092,"['0.92', '15']"
mss2pug00s007_set007005,"['1.03', '14']"
fjb2psj00s064_set064029,"['1.38', '10']"
fss3pyj00s191_set191044,"['0.73', '12']"
fss3pyj00s191_set191064,"['1.38', '7']"
fss1ksh02s019_set019034,"['1.2', '24']"
mss4lhs01s168_set168011,"['1.11', '25']"
fss1kej00s068_set068069,"['0.26', '12']"
fss4hcs00s071_set071026,"['1.1', '11']"
fss3jek00s085_set085054,"['0.81', '4']"
mss3jhs00s093_set093044,"['0.81', '7']"
fss4jsy03s143_set143033,"['1.08', '21']"
fjb3kjs02s062_set062049,"['1.07', '9']"
mcn3kss00s144_set144084,"['0.35', '9']"
mcn3ksj02s116_set116091,"['1.29', '14']"
mkw3jes00s058_set058060,"['1.24', '16']"
fjn3lbh00s063_set063093,"['0.22', '10']"
mkn2yjs01s079_set079009,"['1.26', '23']"
mss4hcy00s021_set021017,"['1.38', '22']"
mkn2yjs01s079_set079022,"['1.36', '11']"
mcn3kss00s144_set144081,"['0.92', '8']"
fcn3sem00s162_set162086,"['0.86', '9']"
mcn4lbj00s113_set113037,"['0.86', '6']"
mss4ljw00s039_set039080,"['0.25', '17']"
fss3lkh00s028_set028028,"['0.66', '9']"
mkn3koh01s048_set048024,"['0.95', '14']"
fkn2ley00s124_set124005,"['0.35', '7']"
fkw2phs01s165_set165050,"['1.28', '7']"
fcn3sio00s088_set088054,"['1.46', '13']"
mkn3kty00s132_set132019,"['1.13', '10']"
mss1kpj00s070_set070046,"['0.34', '17']"
fjn3pmj01s134_set134010,"['0.6', '19']"
fjn3hks00s061_set061028,"['0.49', '8']"
mkn3kjh03s161_set161046,"['0.66', '15']"
fjb3yhs00s012_set012031,"['1.47', '19']"
mcn5jgs00s117_set117078,"['0.64', '27']"
fss2kkh00s055_set055023,"['1.2', '32']"
fcn3sem00s162_set162023,"['0.91', '5']"
mcn4hny00s187_set187078,"['0.96', '14']"
mcn2lds00s135_set135096,"['0.65', '13']"
mss3lky00s020_set020023,"['0.56', '12']"
fkw2phs01s165_set165026,"['1.28', '12']"
fjn4csh00s164_set164102,"['1.15', '8']"
mjn2hks01s102_set102053,"['0.45', '10']"
mcn2sdw00s175_set175011,"['0.28', '12']"
fkn3les01s151_set151060,"['1.47', '15']"
fss2hyl00s058_set058070,"['0.32', '12']"
mss2nsm00s121_set121046,"['1.23', '20']"
mss4hcy00s021_set021014,"['1.36', '10']"
mjn4ysh00s037_set037044,"['1.36', '13']"
mss3kah00s160_set160059,"['0.9', '6']"
fkw4kem00s005_set005005,"['0.27', '19']"
mjn3lji00s100_set100050,"['1.17', '6']"
fkn3kja00s160_set160091,"['0.68', '26']"
fkn2sjs01s123_set123080,"['1.47', '5']"
mss2kjy00s002_set002020,"['0.34', '10']"
mss3hck00s089_set089049,"['0.56', '26']"
mjn2shr00s114_set114087,"['1.26', '23']"
mss3kjh02s156_set156103,"['0.92', '4']"
mkn2kcy00s069_set069045,"['1.29', '5']"
mcn4lbj00s113_set113084,"['1.46', '15']"
mcn3jsg00s178_set178004,"['0.59', '6']"
mcn2lds00s135_set135047,"['1.09', '21']"
mss2pgy00s066_set066065,"['1.31', '16']"
fkn3lms01s113_set113059,"['1.44', '12']"
fss3hhy01s070_set070005,"['1.16', '9']"
mss2shy01s067_set067049,"['0.72', '4']"
mcn4aib00s197_set197011,"['0.54', '14']"
mkn1hgc00s084_set084012,"['1.17', '18']"
fjn2kel00s130_set130032,"['0.41', '21']"
mjn2shr00s114_set114042,"['1.0', '14']"
fss1bjy00s052_set052010,"['1.14', '13']"
mkw4oys00s119_set119090,"['1.46', '13']"
mkn4kbj00s097_set097046,"['1.07', '27']"
mss4lhs01s168_set168058,"['0.34', '12']"
fkb4lks00s077_set077072,"['1.42', '15']"
fjb3kjs02s062_set062085,"['0.59', '15']"
fkw2phs00s043_set043027,"['1.14', '12']"
mss3kyk00s140_set140050,"['0.54', '6']"
fcn3lmk00s131_set131025,"['1.2', '5']"
fjn3pmj01s134_set134006,"['1.37', '18']"
fss3khs00s003_set003085,"['1.45', '8']"
fkw4jsh00s154_set154016,"['1.41', '12']"
mss4kyc00s041_set041012,"['1.25', '10']"
fkw2lch00s047_set047085,"['0.69', '16']"
fss3khj01s086_set086090,"['0.36', '12']"
mjn5kwg00s155_set155035,"['0.7', '5']"
fjn1ajh00s174_set174078,"['0.94', '27']"
fkb2ymh00s016_set016101,"['1.16', '11']"
fjb3kjs02s062_set062055,"['0.25', '24']"
fkw3lsh00s035_set035073,"['0.3', '18']"
mkn2dhs00s015_set015102,"['1.23', '12']"
fjn3hks00s061_set061032,"['1.48', '12']"
mkw3lbc00s023_set023023,"['1.37', '10']"
fss3kmh00s015_set015032,"['1.38', '9']"
fss3kmh01s084_set084020,"['0.42', '23']"
mss2pjg01s063_set063012,"['0.24', '13']"
mss2msi00s122_set122028,"['0.35', '5']"
fjb3yhs00s012_set012016,"['1.36', '23']"
fcn2hij00s117_set117002,"['1.49', '8']"
mkw2kds00s044_set044002,"['0.84', '16']"
mcn3sgs00s036_set036035,"['0.95', '10']"
fcb1jkh00s200_set200054,"['1.02', '25']"
mss4hwb00s030_set030091,"['0.34', '22']"
mss3lky00s020_set020049,"['1.03', '16']"
fjn2ksh01s018_set018018,"['0.42', '9']"
mkn1kth00s137_set137067,"['0.52', '10']"
mkn4csw00s060_set060034,"['1.0', '16']"
mkw2kds00s044_set044021,"['1.23', '8']"
mjn4lys01s158_set158078,"['1.08', '19']"
mjn3lyc00s086_set086008,"['1.2', '18']"
mss2nys00s006_set006076,"['1.03', '14']"
fcn3lmk00s131_set131086,"['0.85', '15']"
mjn3phs02s047_set047054,"['1.34', '18']"
mjn2kgj00s083_set083048,"['1.22', '20']"
fkn2sjs01s123_set123059,"['0.44', '4']"
mkn4phc00s115_set115007,"['0.59', '23']"
mss4jkh03s174_set174002,"['0.67', '8']"
mss3kyh00s072_set072092,"['1.43', '10']"
fkb4lhh00s140_set140060,"['1.18', '6']"
mss3kyk00s140_set140015,"['1.1', '6']"
mkw1ljh01s177_set177002,"['0.36', '11']"
fkn1lyo00s175_set175051,"['0.57', '15']"
fjb2ssh00s102_set102096,"['0.6', '8']"
fkn3hej00s104_set104018,"['0.29', '17']"
mcn2ojp00s049_set049013,"['1.24', '13']"
fss2keh01s067_set067004,"['1.49', '21']"
fss4sjs00s023_set023003,"['1.44', '10']"
mkn2ksh06s154_set154064,"['0.55', '15']"
mss2bjh00s001_set001045,"['0.47', '18']"
mjn1jst00s189_set189095,"['0.21', '14']"
mjn3kjg00s092_set092073,"['0.96', '7']"
mjn2hks01s102_set102065,"['0.55', '13']"
mjn3sjh01s163_set163034,"['0.46', '8']"
mjn3ksh04s052_set052100,"['1.21', '10']"
mss2kjy00s002_set002091,"['1.06', '17']"
mcn2pms00s131_set131041,"['0.48', '12']"
fss2lea00s125_set125104,"['0.44', '15']"
fkw3kcs00s198_set198004,"['0.86', '10']"
mjn2jyg01s141_set141082,"['0.81', '14']"
fkn3les01s151_set151043,"['1.32', '13']"
mss2msi00s122_set122100,"['1.32', '26']"
fcn2kjh00s180_set180037,"['0.55', '24']"
fss3kmj02s163_set163051,"['1.35', '7']"
fss2kjs01s037_set037041,"['0.3', '13']"
fjb1shk00s183_set183066,"['1.27', '9']"
mkn3kjh03s161_set161034,"['0.47', '16']"
mss4ljw00s039_set039068,"['0.31', '9']"
mkn1hgc00s084_set084067,"['1.18', '12']"
fss1jsk00s092_set092055,"['0.65', '24']"
mss4lhs01s168_set168012,"['1.49', '20']"
fjn3kir00s014_set014015,"['0.79', '3']"
fcn4yyo00s181_set181048,"['0.8', '14']"
fkb3ksm00s121_set121097,"['0.94', '13']"
fcb2kej01s109_set109002,"['1.23', '17']"
fkb4cys00s069_set069054,"['0.35', '15']"
fcb3hkp00s045_set045042,"['0.94', '21']"
mss3hsw00s074_set074027,"['0.96', '24']"
mkn3ejs00s095_set095093,"['0.43', '15']"
fjn3ksa00s049_set049045,"['0.33', '16']"
fcn2pkm00s169_set169079,"['1.15', '7']"
mjn2kgj00s083_set083051,"['0.8', '23']"
fcn4pkh01s142_set142071,"['1.03', '12']"
mkn3lgn00s051_set051064,"['0.34', '21']"
fjb4cbs00s173_set173072,"['0.35', '11']"
fcn1khj03s179_set179014,"['0.66', '32']"
mcn3jkh02s120_set120060,"['0.87', '16']"
fcn3ljs00s081_set081104,"['0.31', '8']"
fss2kjs00s032_set032035,"['0.46', '25']"
fkn1pjm00s017_set017094,"['0.93', '16']"
mcn3rhm00s151_set151056,"['1.35', '11']"
mcn4gjh00s194_set194061,"['0.32', '17']"
mss2bjh00s001_set001041,"['0.9', '13']"
mcn3jsg00s178_set178056,"['0.3', '5']"
mkn3ejs00s095_set095074,"['0.91', '12']"
mcn3ksy00s026_set026093,"['0.84', '11']"
mjn3skj00s153_set153048,"['0.68', '22']"
mss2ocs00s138_set138001,"['0.86', '4']"
fkb4lks00s077_set077024,"['0.26', '6']"
mcn3jsg00s178_set178044,"['1.4', '18']"
mjn2jkh01s103_set103039,"['0.45', '25']"
mkn2kcy00s069_set069003,"['1.18', '17']"
mcn4ybs00s062_set062087,"['0.85', '15']"
fkw1cek00s195_set195045,"['0.31', '10']"
fkw3yhj01s194_set194013,"['0.6', '6']"
fss1kej00s068_set068093,"['1.32', '13']"
mjn3shs00s167_set167033,"['0.59', '23']"
fjb3pjy00s106_set106094,"['0.21', '12']"
mkn3kes00s165_set165073,"['0.3', '14']"
fss4jhk00s148_set148089,"['0.76', '16']"
mcn4ybs00s062_set062054,"['0.85', '9']"
mcn2ojp00s049_set049036,"['0.84', '18']"
fss3lkh00s028_set028053,"['0.34', '18']"
fkn3jhj00s054_set054097,"['0.55', '11']"
fkb1jsh01s177_set177014,"['0.51', '4']"
fss3lmr00s006_set006072,"['1.43', '16']"
fss2pkh00s094_set094103,"['0.6', '22']"
fkn3les01s151_set151075,"['0.9', '13']"
mcn3kss00s144_set144046,"['1.24', '31']"
mcn2lyj00s142_set142058,"['0.44', '11']"
mss2psj01s061_set061007,"['0.65', '8']"
mss2ksh03s003_set003038,"['0.43', '13']"
mkn3kjh03s161_set161054,"['0.45', '15']"
fss3jek00s085_set085071,"['1.35', '12']"
fss2hyl00s058_set058099,"['0.47', '16']"
mss3ktj00s025_set025065,"['0.93', '9']"
mcn4lbj00s113_set113099,"['0.97', '11']"
mss2kjy00s002_set002007,"['1.27', '15']"
mjn1jst00s189_set189088,"['0.21', '5']"
fkn3jhj00s054_set054013,"['0.88', '6']"
fss3kmh00s015_set015040,"['0.71', '12']"
fcb1khh01s184_set184053,"['0.86', '16']"
fkn3hej00s104_set104073,"['0.87', '9']"
mjn1chs00s198_set198039,"['1.43', '19']"
fjn4cos00s011_set011055,"['1.21', '11']"
fss2kkh00s055_set055017,"['0.62', '3']"
mss3sdh00s110_set110013,"['0.85', '19']"
mkn3jws00s043_set043043,"['1.44', '21']"
mss3lky00s020_set020004,"['0.39', '22']"
mkn4jmg00s077_set077083,"['1.12', '20']"
mcn3ksy00s026_set026048,"['0.35', '16']"
mjn3lji00s100_set100092,"['0.88', '17']"
mss2shy01s067_set067030,"['1.28', '16']"
fkb3lkh01s161_set161044,"['0.43', '10']"
mcn1lsg00s010_set010009,"['1.48', '13']"
fcn3hhs00s089_set089039,"['0.49', '18']"
mcn4aib00s197_set197103,"['1.49', '20']"
mss2lsm00s011_set011088,"['1.01', '12']"
fkn3kja00s160_set160050,"['1.3', '14']"
mkw2kds00s044_set044022,"['0.91', '23']"
fkb4lks00s077_set077030,"['0.3', '18']"
mcn3kgw00s053_set053088,"['0.57', '15']"
fkn2sjs01s123_set123035,"['0.97', '9']"
mcn4aib00s197_set197041,"['1.23', '23']"
mss3ykh00s022_set022051,"['0.85', '9']"
mss1ahj01s009_set009004,"['1.09', '18']"
fkw1cek00s195_set195081,"['0.4', '9']"
mcn3rhm00s151_set151097,"['0.22', '11']"
fcn4ljs02s197_set197092,"['0.94', '20']"
fjn2jhj01s152_set152070,"['0.88', '17']"
mkn2ljw01s124_set124096,"['0.42', '7']"
fkn3hej00s104_set104008,"['1.34', '23']"
fkw2lsy01s166_set166002,"['0.33', '14']"
fcb3hkp00s045_set045054,"['0.84', '17']"
fjb3kjs02s062_set062003,"['0.8', '19']"
mss1kpj00s070_set070060,"['0.72', '10']"
mkw4cws00s112_set112002,"['1.04', '6']"
mkw3pks01s149_set149078,"['0.82', '13']"
mss2pgy00s066_set066080,"['0.24', '8']"
fcn2kkh01s172_set172026,"['1.0', '14']"
fkn4ceh00s189_set189104,"['0.52', '13']"
mcn4pcg00s109_set109016,"['1.43', '14']"
mcn3jsg00s178_set178035,"['1.43', '19']"
fjb1sjh00s103_set103102,"['1.22', '4']"
mjn3lwt00s172_set172013,"['1.18', '23']"
mcn4ybs00s062_set062001,"['0.7', '10']"
fss1jsk00s092_set092001,"['0.88', '13']"
fjn2pkr00s050_set050073,"['0.74', '8']"
fss2kjs01s037_set037055,"['1.32', '6']"
fss3kmj02s163_set163052,"['1.41', '13']"
fjn3pyh00s030_set030067,"['0.52', '16']"
fkw2jyj00s108_set108103,"['0.83', '25']"
mss2ksh03s003_set003042,"['0.6', '17']"
fjb3lbh01s076_set076104,"['0.66', '5']"
fjb3kmy00s074_set074046,"['0.7', '18']"
mss4hwb00s030_set030038,"['0.65', '8']"
mss4eks00s017_set017036,"['0.5', '25']"
mkn2ksh06s154_set154073,"['0.74', '7']"
mcn3ksy00s026_set026085,"['0.99', '13']"
fkn2hsj00s087_set087088,"['0.75', '25']"
mcn2jjs01s085_set085030,"['1.13', '4']"
mkn3kog00s032_set032094,"['0.22', '10']"
fss2kjs01s037_set037066,"['1.28', '8']"
mjn1chs00s198_set198020,"['1.43', '11']"
mjn3lbj01s152_set152102,"['0.24', '19']"
mcn4lbj00s113_set113043,"['1.23', '20']"
mcn2hsh02s057_set057014,"['1.08', '21']"
fkn2jsy02s065_set065050,"['0.72', '14']"
fcn3lje00s159_set159095,"['1.0', '19']"
mss3ajh01s013_set013083,"['1.13', '21']"
mkn4eds00s014_set014094,"['1.2', '19']"
mss3cwl00s088_set088005,"['0.41', '18']"
fkw1kke00s196_set196074,"['1.35', '5']"
mss1lch02s008_set008069,"['0.49', '23']"
fkn2jjs00s051_set051010,"['1.39', '6']"
fss4sjs00s023_set023026,"['0.23', '9']"
mkn3jip00s034_set034057,"['0.73', '20']"
mkw2kds00s044_set044046,"['1.36', '14']"
fkn1syl00s178_set178102,"['1.41', '4']"
fss2kjs00s032_set032087,"['1.44', '9']"
mkw4cwy00s018_set018060,"['0.86', '14']"
mkw3hse00s159_set159058,"['0.57', '10']"
fcn2kmk00s129_set129068,"['0.95', '21']"
mcn2ojs00s176_set176045,"['1.03', '10']"
fkn2kkw00s132_set132062,"['1.01', '9']"
mss2kdh00s125_set125082,"['1.18', '7']"
mss2nys00s006_set006022,"['1.02', '9']"
fkn3lni00s182_set182033,"['0.85', '7']"
mss2pjg01s063_set063043,"['0.6', '27']"
mcn3ykj00s033_set033103,"['0.88', '14']"
fkn2kkw00s132_set132013,"['1.45', '26']"
mkw4ljg00s190_set190103,"['0.97', '14']"
fcn3pej00s139_set139092,"['0.3', '15']"
fjb4sjo00s145_set145058,"['1.02', '5']"
fkb2lsj00s112_set112053,"['0.95', '14']"
fkn3bra00s098_set098091,"['0.55', '15']"
mkw2lcs00s180_set180022,"['1.27', '14']"
fjb3ohs00s090_set090058,"['1.47', '3']"
fss4peo00s004_set004058,"['0.66', '8']"
mcn3kgw00s053_set053091,"['0.37', '11']"
mjn3lwt00s172_set172038,"['1.46', '12']"
fkn2jsy02s065_set065059,"['1.46', '25']"
mjn5kwg00s155_set155094,"['0.91', '18']"
fjn2pby00s155_set155022,"['1.37', '12']"
mss2nsm00s121_set121093,"['0.93', '14']"
fjb3cks02s105_set105036,"['0.77', '13']"
mjn2jkh01s103_set103071,"['1.17', '10']"
fkn3bra00s098_set098014,"['0.88', '22']"
mkn2ljw01s124_set124029,"['1.45', '20']"
mkn4phc00s115_set115087,"['1.14', '14']"
fss2ljs01s082_set082002,"['1.5', '9']"
mjn3lgs00s171_set171043,"['0.93', '15']"
mss3kjy01s099_set099077,"['0.73', '14']"
fkn3jhj00s054_set054035,"['0.89', '9']"
mcn4keg00s188_set188069,"['1.23', '10']"
fjn2ksh01s018_set018045,"['0.93', '9']"
mss2hsc00s064_set064083,"['0.96', '9']"
mjn2jyg01s141_set141083,"['1.08', '10']"
fss3lmr00s006_set006085,"['0.26', '18']"
fkn1syl00s178_set178078,"['1.46', '8']"
mss3sdh00s110_set110023,"['0.38', '7']"
mss4hcy00s021_set021094,"['1.01', '23']"
mjn3kbs01s173_set173101,"['0.28', '7']"
fss1jsk00s092_set092011,"['0.77', '4']"
fkn3les01s151_set151080,"['0.29', '9']"
mjn2ljy00s196_set196008,"['0.89', '6']"
fss3kmh01s084_set084104,"['0.37', '17']"
mkn3kty00s132_set132026,"['1.05', '7']"
fss4yhj00s060_set060038,"['1.12', '27']"
fkn2khh00s020_set020103,"['1.33', '38']"
mcn2ojs00s176_set176016,"['1.42', '10']"
mkw4cws00s112_set112013,"['1.08', '11']"
mjn2hks01s102_set102050,"['1.06', '4']"
mkn2kcy00s069_set069044,"['0.63', '12']"
fjn3kir00s014_set014075,"['0.39', '15']"
mkn3kyh01s182_set182085,"['1.24', '18']"
fss1jsk00s092_set092040,"['0.8', '7']"
mcn3lgh00s150_set150006,"['0.87', '7']"
fkn2sjs01s123_set123005,"['1.1', '21']"
fcn3lje00s159_set159003,"['0.67', '13']"
mjn3lbj01s152_set152050,"['0.62', '12']"
mkn3jyj02s183_set183016,"['0.45', '17']"
fkn3lni00s182_set182079,"['0.22', '16']"
